league,season,team,matches_played,goals_for,goals_against,wins,draws,losses,points,gf_per_game,ga_per_game,gd_per_game,pts_per_game,win_rate,draw_rate,loss_rate,build_up_speed,build_up_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,defense_pressure,defense_aggression,defense_width,cluster
Belgium Jupiler League,2014/2015,Royal Excel Mouscron,30,32,51,7,5,18,26,1.0666666666666669,1.7,-0.6333333333333333,0.8666666666666667,0.2333333333333333,0.1666666666666666,0.6,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,2.0
Belgium Jupiler League,2014/2015,SV Zulte-Waregem,30,41,54,8,7,15,31,1.3666666666666667,1.8,-0.4333333333333333,1.0333333333333334,0.2666666666666666,0.2333333333333333,0.5,54.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,2.0
Belgium Jupiler League,2014/2015,Sporting Charleroi,30,44,31,14,7,9,49,1.4666666666666666,1.0333333333333334,0.4333333333333333,1.6333333333333333,0.4666666666666667,0.2333333333333333,0.3,60.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0,2.0
Belgium Jupiler League,2014/2015,Sporting Lokeren,30,38,32,10,12,8,42,1.2666666666666666,1.0666666666666669,0.2,1.4,0.3333333333333333,0.4,0.2666666666666666,62.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,2.0
Belgium Jupiler League,2014/2015,Standard de Liège,30,49,39,16,5,9,53,1.6333333333333333,1.3,0.3333333333333333,1.7666666666666666,0.5333333333333333,0.1666666666666666,0.3,54.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,1.0
Belgium Jupiler League,2014/2015,Waasland-Beveren,30,30,49,7,5,18,26,1.0,1.6333333333333333,-0.6333333333333333,0.8666666666666667,0.2333333333333333,0.1666666666666666,0.6,38.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,2.0
Belgium Jupiler League,2015/2016,Club Brugge KV,30,64,30,21,1,8,64,2.1333333333333333,1.0,1.1333333333333333,2.1333333333333333,0.7,0.0333333333333333,0.2666666666666666,42.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,0.0
Belgium Jupiler League,2015/2016,KAA Gent,30,56,29,17,9,4,60,1.8666666666666667,0.9666666666666668,0.9,2.0,0.5666666666666667,0.3,0.1333333333333333,50.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0,0.0
Belgium Jupiler League,2015/2016,KRC Genk,30,42,30,14,6,10,48,1.4,1.0,0.4,1.6,0.4666666666666667,0.2,0.3333333333333333,58.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0,0.0
Belgium Jupiler League,2015/2016,KV Kortrijk,30,31,35,10,9,11,39,1.0333333333333334,1.1666666666666667,-0.1333333333333333,1.3,0.3333333333333333,0.3,0.3666666666666666,42.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,0.0
Belgium Jupiler League,2015/2016,KV Mechelen,30,48,50,10,7,13,37,1.6,1.6666666666666667,-0.0666666666666666,1.2333333333333334,0.3333333333333333,0.2333333333333333,0.4333333333333333,52.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,0.0
Belgium Jupiler League,2015/2016,KV Oostende,30,55,44,14,7,9,49,1.8333333333333333,1.4666666666666666,0.3666666666666666,1.6333333333333333,0.4666666666666667,0.2333333333333333,0.3,52.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,2.0
Belgium Jupiler League,2015/2016,KVC Westerlo,30,35,59,7,9,14,30,1.1666666666666667,1.9666666666666663,-0.8,1.0,0.2333333333333333,0.3,0.4666666666666667,52.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0,2.0
Belgium Jupiler League,2015/2016,Oud-Heverlee Leuven,30,42,53,7,8,15,29,1.4,1.7666666666666666,-0.3666666666666666,0.9666666666666668,0.2333333333333333,0.2666666666666666,0.5,52.0,50.0,50.0,53.0,54.0,43.0,44.0,50.0,2.0
Belgium Jupiler League,2015/2016,RSC Anderlecht,30,51,29,15,10,5,55,1.7,0.9666666666666668,0.7333333333333333,1.8333333333333333,0.5,0.3333333333333333,0.1666666666666666,52.0,51.0,60.0,53.0,47.0,53.0,50.0,61.0,1.0
Belgium Jupiler League,2015/2016,Royal Excel Mouscron,30,39,51,7,9,14,30,1.3,1.7,-0.4,1.0,0.2333333333333333,0.3,0.4666666666666667,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,2.0
Belgium Jupiler League,2015/2016,SV Zulte-Waregem,30,51,50,12,7,11,43,1.7,1.6666666666666667,0.0333333333333333,1.4333333333333331,0.4,0.2333333333333333,0.3666666666666666,54.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,2.0
Belgium Jupiler League,2015/2016,Sint-Truidense VV,30,28,47,8,6,16,30,0.9333333333333332,1.5666666666666669,-0.6333333333333333,1.0,0.2666666666666666,0.2,0.5333333333333333,52.0,55.0,52.0,55.0,47.0,32.0,40.0,41.0,2.0
Belgium Jupiler League,2015/2016,Sporting Charleroi,30,36,39,10,9,11,39,1.2,1.3,-0.1,1.3,0.3333333333333333,0.3,0.3666666666666666,60.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0,2.0
Belgium Jupiler League,2015/2016,Sporting Lokeren,30,35,40,8,10,12,34,1.1666666666666667,1.3333333333333333,-0.1666666666666666,1.1333333333333333,0.2666666666666666,0.3333333333333333,0.4,62.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,2.0
Belgium Jupiler League,2015/2016,Standard de Liège,30,41,51,12,5,13,41,1.3666666666666667,1.7,-0.3333333333333333,1.3666666666666667,0.4,0.1666666666666666,0.4333333333333333,54.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,1.0
Belgium Jupiler League,2015/2016,Waasland-Beveren,30,40,57,9,6,15,33,1.3333333333333333,1.9,-0.5666666666666667,1.1,0.3,0.2,0.5,38.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,2.0
England Premier League,2008/2009,Arsenal,38,68,37,20,12,6,72,1.7894736842105263,0.9736842105263158,0.8157894736842105,1.894736842105263,0.5263157894736842,0.3157894736842105,0.1578947368421052,59.0,30.0,28.0,44.0,46.0,51.0,44.0,52.0,0.0
England Premier League,2008/2009,Aston Villa,38,54,48,17,11,10,62,1.4210526315789471,1.263157894736842,0.1578947368421052,1.631578947368421,0.4473684210526316,0.2894736842105263,0.2631578947368421,63.0,54.0,60.0,48.0,38.0,35.0,44.0,54.0,2.0
England Premier League,2008/2009,Blackburn Rovers,38,40,60,10,11,17,41,1.0526315789473684,1.5789473684210529,-0.5263157894736842,1.0789473684210529,0.2631578947368421,0.2894736842105263,0.4473684210526316,60.0,65.0,59.0,58.0,42.0,50.0,50.0,57.0,1.0
England Premier League,2008/2009,Bolton Wanderers,38,41,53,11,8,19,41,1.0789473684210529,1.394736842105263,-0.3157894736842105,1.0789473684210529,0.2894736842105263,0.2105263157894736,0.5,57.0,61.0,72.0,60.0,38.0,39.0,48.0,58.0,1.0
England Premier League,2008/2009,Chelsea,38,68,24,25,8,5,83,1.7894736842105263,0.631578947368421,1.1578947368421053,2.1842105263157894,0.6578947368421053,0.2105263157894736,0.131578947368421,67.0,36.0,41.0,34.0,44.0,39.0,41.0,46.0,2.0
England Premier League,2008/2009,Everton,38,55,37,17,12,9,63,1.4473684210526316,0.9736842105263158,0.4736842105263157,1.6578947368421053,0.4473684210526316,0.3157894736842105,0.2368421052631578,43.0,40.0,39.0,33.0,63.0,52.0,58.0,59.0,0.0
England Premier League,2008/2009,Fulham,38,39,34,14,11,13,53,1.0263157894736843,0.8947368421052632,0.131578947368421,1.394736842105263,0.3684210526315789,0.2894736842105263,0.3421052631578947,52.0,48.0,39.0,54.0,59.0,29.0,30.0,39.0,2.0
England Premier League,2008/2009,Hull City,38,39,64,8,11,19,35,1.0263157894736843,1.6842105263157894,-0.6578947368421053,0.9210526315789472,0.2105263157894736,0.2894736842105263,0.5,56.0,55.0,54.0,49.0,56.0,38.0,37.0,46.0,2.0
England Premier League,2008/2009,Liverpool,38,77,27,25,11,2,86,2.026315789473684,0.7105263157894737,1.3157894736842106,2.263157894736842,0.6578947368421053,0.2894736842105263,0.0526315789473684,66.0,45.0,34.0,34.0,46.0,51.0,52.0,61.0,0.0
England Premier League,2008/2009,Manchester City,38,58,50,15,5,18,50,1.5263157894736843,1.3157894736842106,0.2105263157894736,1.3157894736842106,0.3947368421052631,0.131578947368421,0.4736842105263157,59.0,29.0,38.0,36.0,24.0,48.0,47.0,54.0,0.0
England Premier League,2008/2009,Manchester United,38,68,24,28,6,4,90,1.7894736842105263,0.631578947368421,1.1578947368421053,2.3684210526315788,0.7368421052631579,0.1578947368421052,0.1052631578947368,38.0,44.0,49.0,44.0,40.0,54.0,53.0,56.0,0.0
England Premier League,2008/2009,Middlesbrough,38,28,57,7,11,20,32,0.7368421052631579,1.5,-0.7631578947368421,0.8421052631578947,0.1842105263157894,0.2894736842105263,0.5263157894736842,60.0,46.0,43.0,55.0,37.0,38.0,42.0,42.0,2.0
England Premier League,2008/2009,Newcastle United,38,40,59,7,13,18,34,1.0526315789473684,1.5526315789473684,-0.5,0.8947368421052632,0.1842105263157894,0.3421052631578947,0.4736842105263157,58.0,49.0,47.0,54.0,46.0,41.0,39.0,51.0,2.0
England Premier League,2008/2009,Portsmouth,38,38,57,10,11,17,41,1.0,1.5,-0.5,1.0789473684210529,0.2631578947368421,0.2894736842105263,0.4473684210526316,59.0,57.0,49.0,47.0,53.0,39.0,40.0,44.0,2.0
England Premier League,2008/2009,Stoke City,38,38,55,12,9,17,45,1.0,1.4473684210526316,-0.4473684210526316,1.1842105263157894,0.3157894736842105,0.2368421052631578,0.4473684210526316,48.0,49.0,51.0,59.0,49.0,44.0,37.0,51.0,2.0
England Premier League,2008/2009,Sunderland,38,34,54,9,9,20,36,0.8947368421052632,1.4210526315789471,-0.5263157894736842,0.9473684210526316,0.2368421052631578,0.2368421052631578,0.5263157894736842,43.0,51.0,59.0,50.0,55.0,47.0,45.0,49.0,2.0
England Premier League,2008/2009,Tottenham Hotspur,38,45,45,14,9,15,51,1.1842105263157894,1.1842105263157894,0.0,1.3421052631578947,0.3684210526315789,0.2368421052631578,0.3947368421052631,47.0,40.0,41.0,41.0,63.0,63.0,54.0,56.0,0.0
England Premier League,2008/2009,West Bromwich Albion,38,36,67,8,8,22,32,0.9473684210526316,1.763157894736842,-0.8157894736842105,0.8421052631578947,0.2105263157894736,0.2105263157894736,0.5789473684210527,62.0,51.0,53.0,50.0,60.0,41.0,40.0,49.0,2.0
England Premier League,2008/2009,West Ham United,38,42,45,14,9,15,51,1.105263157894737,1.1842105263157894,-0.0789473684210526,1.3421052631578947,0.3684210526315789,0.2368421052631578,0.3947368421052631,77.0,57.0,68.0,73.0,29.0,30.0,37.0,41.0,2.0
England Premier League,2008/2009,Wigan Athletic,38,34,45,12,9,17,45,0.8947368421052632,1.1842105263157894,-0.2894736842105263,1.1842105263157894,0.3157894736842105,0.2368421052631578,0.4473684210526316,51.0,56.0,52.0,59.0,40.0,62.0,48.0,44.0,1.0
England Premier League,2009/2010,Arsenal,38,83,41,23,6,9,75,2.1842105263157894,1.0789473684210529,1.105263157894737,1.973684210526316,0.6052631578947368,0.1578947368421052,0.2368421052631578,59.0,30.0,28.0,44.0,46.0,51.0,44.0,52.0,0.0
England Premier League,2009/2010,Aston Villa,38,52,39,17,13,8,64,1.368421052631579,1.0263157894736843,0.3421052631578947,1.6842105263157894,0.4473684210526316,0.3421052631578947,0.2105263157894736,63.0,54.0,60.0,48.0,38.0,35.0,44.0,54.0,2.0
England Premier League,2009/2010,Birmingham City,38,38,47,13,11,14,50,1.0,1.236842105263158,-0.2368421052631578,1.3157894736842106,0.3421052631578947,0.2894736842105263,0.3684210526315789,56.0,75.0,77.0,62.0,64.0,42.0,47.0,54.0,1.0
England Premier League,2009/2010,Blackburn Rovers,38,41,55,13,11,14,50,1.0789473684210529,1.4473684210526316,-0.3684210526315789,1.3157894736842106,0.3421052631578947,0.2894736842105263,0.3684210526315789,60.0,65.0,59.0,58.0,42.0,50.0,50.0,57.0,1.0
England Premier League,2009/2010,Bolton Wanderers,38,42,67,10,9,19,39,1.105263157894737,1.763157894736842,-0.6578947368421053,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,57.0,61.0,72.0,60.0,38.0,39.0,48.0,58.0,1.0
England Premier League,2009/2010,Burnley,38,42,82,8,6,24,30,1.105263157894737,2.1578947368421053,-1.0526315789473684,0.7894736842105263,0.2105263157894736,0.1578947368421052,0.631578947368421,54.0,67.0,72.0,57.0,47.0,63.0,62.0,58.0,1.0
England Premier League,2009/2010,Chelsea,38,103,32,27,5,6,86,2.710526315789474,0.8421052631578947,1.868421052631579,2.263157894736842,0.7105263157894737,0.131578947368421,0.1578947368421052,67.0,36.0,41.0,34.0,44.0,39.0,41.0,46.0,2.0
England Premier League,2009/2010,Everton,38,60,49,16,13,9,61,1.5789473684210529,1.2894736842105263,0.2894736842105263,1.605263157894737,0.4210526315789473,0.3421052631578947,0.2368421052631578,43.0,40.0,39.0,33.0,63.0,52.0,58.0,59.0,0.0
England Premier League,2009/2010,Fulham,38,39,46,12,10,16,46,1.0263157894736843,1.2105263157894737,-0.1842105263157894,1.2105263157894737,0.3157894736842105,0.2631578947368421,0.4210526315789473,52.0,48.0,39.0,54.0,59.0,29.0,30.0,39.0,2.0
England Premier League,2009/2010,Hull City,38,34,75,6,12,20,30,0.8947368421052632,1.973684210526316,-1.0789473684210529,0.7894736842105263,0.1578947368421052,0.3157894736842105,0.5263157894736842,56.0,55.0,54.0,49.0,56.0,38.0,37.0,46.0,2.0
England Premier League,2009/2010,Liverpool,38,61,35,18,9,11,63,1.605263157894737,0.9210526315789472,0.6842105263157895,1.6578947368421053,0.4736842105263157,0.2368421052631578,0.2894736842105263,66.0,45.0,34.0,34.0,46.0,51.0,52.0,61.0,0.0
England Premier League,2009/2010,Manchester City,38,73,45,18,13,7,67,1.9210526315789476,1.1842105263157894,0.7368421052631579,1.763157894736842,0.4736842105263157,0.3421052631578947,0.1842105263157894,59.0,29.0,38.0,36.0,24.0,48.0,47.0,54.0,0.0
England Premier League,2009/2010,Manchester United,38,86,28,27,4,7,85,2.263157894736842,0.7368421052631579,1.5263157894736843,2.236842105263158,0.7105263157894737,0.1052631578947368,0.1842105263157894,38.0,44.0,49.0,44.0,40.0,54.0,53.0,56.0,0.0
England Premier League,2009/2010,Portsmouth,38,34,66,7,7,24,28,0.8947368421052632,1.736842105263158,-0.8421052631578947,0.7368421052631579,0.1842105263157894,0.1842105263157894,0.631578947368421,59.0,57.0,49.0,47.0,53.0,39.0,40.0,44.0,2.0
England Premier League,2009/2010,Stoke City,38,34,48,11,14,13,47,0.8947368421052632,1.263157894736842,-0.3684210526315789,1.236842105263158,0.2894736842105263,0.3684210526315789,0.3421052631578947,48.0,49.0,51.0,59.0,49.0,44.0,37.0,51.0,2.0
England Premier League,2009/2010,Sunderland,38,48,56,11,11,16,44,1.263157894736842,1.4736842105263157,-0.2105263157894736,1.1578947368421053,0.2894736842105263,0.2894736842105263,0.4210526315789473,43.0,51.0,59.0,50.0,55.0,47.0,45.0,49.0,2.0
England Premier League,2009/2010,Tottenham Hotspur,38,67,41,21,7,10,70,1.763157894736842,1.0789473684210529,0.6842105263157895,1.8421052631578947,0.5526315789473685,0.1842105263157894,0.2631578947368421,47.0,40.0,41.0,41.0,63.0,63.0,54.0,56.0,0.0
England Premier League,2009/2010,West Ham United,38,47,66,8,11,19,35,1.236842105263158,1.736842105263158,-0.5,0.9210526315789472,0.2105263157894736,0.2894736842105263,0.5,77.0,57.0,68.0,73.0,29.0,30.0,37.0,41.0,2.0
England Premier League,2009/2010,Wigan Athletic,38,37,79,9,9,20,36,0.9736842105263158,2.0789473684210527,-1.105263157894737,0.9473684210526316,0.2368421052631578,0.2368421052631578,0.5263157894736842,51.0,56.0,52.0,59.0,40.0,62.0,48.0,44.0,1.0
England Premier League,2009/2010,Wolverhampton Wanderers,38,32,56,9,11,18,38,0.8421052631578947,1.4736842105263157,-0.631578947368421,1.0,0.2368421052631578,0.2894736842105263,0.4736842105263157,46.0,54.0,55.0,47.0,48.0,47.0,48.0,55.0,2.0
England Premier League,2010/2011,Arsenal,38,72,43,19,11,8,68,1.894736842105263,1.131578947368421,0.7631578947368421,1.7894736842105263,0.5,0.2894736842105263,0.2105263157894736,59.0,30.0,28.0,44.0,46.0,51.0,44.0,52.0,0.0
England Premier League,2010/2011,Aston Villa,38,48,59,12,12,14,48,1.263157894736842,1.5526315789473684,-0.2894736842105263,1.263157894736842,0.3157894736842105,0.3157894736842105,0.3684210526315789,63.0,54.0,60.0,48.0,38.0,35.0,44.0,54.0,2.0
England Premier League,2010/2011,Birmingham City,38,37,58,8,15,15,39,0.9736842105263158,1.5263157894736843,-0.5526315789473685,1.0263157894736843,0.2105263157894736,0.3947368421052631,0.3947368421052631,56.0,75.0,77.0,62.0,64.0,42.0,47.0,54.0,1.0
England Premier League,2010/2011,Blackburn Rovers,38,46,59,11,10,17,43,1.2105263157894737,1.5526315789473684,-0.3421052631578947,1.131578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,60.0,65.0,59.0,58.0,42.0,50.0,50.0,57.0,1.0
England Premier League,2010/2011,Blackpool,38,55,78,10,9,19,39,1.4473684210526316,2.0526315789473686,-0.6052631578947368,1.0263157894736843,0.2631578947368421,0.2368421052631578,0.5,62.0,64.0,59.0,43.0,64.0,39.0,38.0,54.0,2.0
England Premier League,2010/2011,Bolton Wanderers,38,52,56,12,10,16,46,1.368421052631579,1.4736842105263157,-0.1052631578947368,1.2105263157894737,0.3157894736842105,0.2631578947368421,0.4210526315789473,57.0,61.0,72.0,60.0,38.0,39.0,48.0,58.0,1.0
England Premier League,2010/2011,Chelsea,38,69,33,21,8,9,71,1.8157894736842104,0.868421052631579,0.9473684210526316,1.868421052631579,0.5526315789473685,0.2105263157894736,0.2368421052631578,67.0,36.0,41.0,34.0,44.0,39.0,41.0,46.0,2.0
England Premier League,2010/2011,Everton,38,51,45,13,15,10,54,1.3421052631578947,1.1842105263157894,0.1578947368421052,1.4210526315789471,0.3421052631578947,0.3947368421052631,0.2631578947368421,43.0,40.0,39.0,33.0,63.0,52.0,58.0,59.0,0.0
England Premier League,2010/2011,Fulham,38,49,43,11,16,11,49,1.2894736842105263,1.131578947368421,0.1578947368421052,1.2894736842105263,0.2894736842105263,0.4210526315789473,0.2894736842105263,52.0,48.0,39.0,54.0,59.0,29.0,30.0,39.0,2.0
England Premier League,2010/2011,Liverpool,38,59,44,17,7,14,58,1.5526315789473684,1.1578947368421053,0.3947368421052631,1.5263157894736843,0.4473684210526316,0.1842105263157894,0.3684210526315789,66.0,45.0,34.0,34.0,46.0,51.0,52.0,61.0,0.0
England Premier League,2010/2011,Manchester City,38,60,33,21,8,9,71,1.5789473684210529,0.868421052631579,0.7105263157894737,1.868421052631579,0.5526315789473685,0.2105263157894736,0.2368421052631578,59.0,29.0,38.0,36.0,24.0,48.0,47.0,54.0,0.0
England Premier League,2010/2011,Manchester United,38,78,37,23,11,4,80,2.0526315789473686,0.9736842105263158,1.0789473684210529,2.1052631578947367,0.6052631578947368,0.2894736842105263,0.1052631578947368,38.0,44.0,49.0,44.0,40.0,54.0,53.0,56.0,0.0
England Premier League,2010/2011,Newcastle United,38,56,57,11,13,14,46,1.4736842105263157,1.5,-0.0263157894736842,1.2105263157894737,0.2894736842105263,0.3421052631578947,0.3684210526315789,58.0,49.0,47.0,54.0,46.0,41.0,39.0,51.0,2.0
England Premier League,2010/2011,Stoke City,38,46,48,13,7,18,46,1.2105263157894737,1.263157894736842,-0.0526315789473684,1.2105263157894737,0.3421052631578947,0.1842105263157894,0.4736842105263157,48.0,49.0,51.0,59.0,49.0,44.0,37.0,51.0,2.0
England Premier League,2010/2011,Sunderland,38,45,56,12,11,15,47,1.1842105263157894,1.4736842105263157,-0.2894736842105263,1.236842105263158,0.3157894736842105,0.2894736842105263,0.3947368421052631,43.0,51.0,59.0,50.0,55.0,47.0,45.0,49.0,2.0
England Premier League,2010/2011,Tottenham Hotspur,38,55,46,16,14,8,62,1.4473684210526316,1.2105263157894737,0.2368421052631578,1.631578947368421,0.4210526315789473,0.3684210526315789,0.2105263157894736,47.0,40.0,41.0,41.0,63.0,63.0,54.0,56.0,0.0
England Premier League,2010/2011,West Bromwich Albion,38,56,71,12,11,15,47,1.4736842105263157,1.868421052631579,-0.3947368421052631,1.236842105263158,0.3157894736842105,0.2894736842105263,0.3947368421052631,62.0,51.0,53.0,50.0,60.0,41.0,40.0,49.0,2.0
England Premier League,2010/2011,West Ham United,38,43,70,7,12,19,33,1.131578947368421,1.8421052631578947,-0.7105263157894737,0.868421052631579,0.1842105263157894,0.3157894736842105,0.5,77.0,57.0,68.0,73.0,29.0,30.0,37.0,41.0,2.0
England Premier League,2010/2011,Wigan Athletic,38,40,61,9,15,14,42,1.0526315789473684,1.605263157894737,-0.5526315789473685,1.105263157894737,0.2368421052631578,0.3947368421052631,0.3684210526315789,51.0,56.0,52.0,59.0,40.0,62.0,48.0,44.0,1.0
England Premier League,2010/2011,Wolverhampton Wanderers,38,46,66,11,7,20,40,1.2105263157894737,1.736842105263158,-0.5263157894736842,1.0526315789473684,0.2894736842105263,0.1842105263157894,0.5263157894736842,46.0,54.0,55.0,47.0,48.0,47.0,48.0,55.0,2.0
England Premier League,2011/2012,Arsenal,38,74,49,21,7,10,70,1.947368421052632,1.2894736842105263,0.6578947368421053,1.8421052631578947,0.5526315789473685,0.1842105263157894,0.2631578947368421,59.0,30.0,28.0,44.0,46.0,51.0,44.0,52.0,0.0
England Premier League,2011/2012,Aston Villa,38,37,53,7,17,14,38,0.9736842105263158,1.394736842105263,-0.4210526315789473,1.0,0.1842105263157894,0.4473684210526316,0.3684210526315789,63.0,54.0,60.0,48.0,38.0,35.0,44.0,54.0,2.0
England Premier League,2011/2012,Blackburn Rovers,38,48,78,8,7,23,31,1.263157894736842,2.0526315789473686,-0.7894736842105263,0.8157894736842105,0.2105263157894736,0.1842105263157894,0.6052631578947368,60.0,65.0,59.0,58.0,42.0,50.0,50.0,57.0,1.0
England Premier League,2011/2012,Bolton Wanderers,38,46,77,10,6,22,36,1.2105263157894737,2.026315789473684,-0.8157894736842105,0.9473684210526316,0.2631578947368421,0.1578947368421052,0.5789473684210527,57.0,61.0,72.0,60.0,38.0,39.0,48.0,58.0,1.0
England Premier League,2011/2012,Chelsea,38,65,46,18,10,10,64,1.7105263157894737,1.2105263157894737,0.5,1.6842105263157894,0.4736842105263157,0.2631578947368421,0.2631578947368421,67.0,36.0,41.0,34.0,44.0,39.0,41.0,46.0,2.0
England Premier League,2011/2012,Everton,38,50,40,15,11,12,56,1.3157894736842106,1.0526315789473684,0.2631578947368421,1.4736842105263157,0.3947368421052631,0.2894736842105263,0.3157894736842105,43.0,40.0,39.0,33.0,63.0,52.0,58.0,59.0,0.0
England Premier League,2011/2012,Fulham,38,48,51,14,10,14,52,1.263157894736842,1.3421052631578947,-0.0789473684210526,1.368421052631579,0.3684210526315789,0.2631578947368421,0.3684210526315789,52.0,48.0,39.0,54.0,59.0,29.0,30.0,39.0,2.0
England Premier League,2011/2012,Liverpool,38,47,40,14,10,14,52,1.236842105263158,1.0526315789473684,0.1842105263157894,1.368421052631579,0.3684210526315789,0.2631578947368421,0.3684210526315789,66.0,45.0,34.0,34.0,46.0,51.0,52.0,61.0,0.0
England Premier League,2011/2012,Manchester City,38,93,29,28,5,5,89,2.4473684210526314,0.7631578947368421,1.6842105263157894,2.3421052631578947,0.7368421052631579,0.131578947368421,0.131578947368421,59.0,29.0,38.0,36.0,24.0,48.0,47.0,54.0,0.0
England Premier League,2011/2012,Manchester United,38,89,33,28,5,5,89,2.3421052631578947,0.868421052631579,1.4736842105263157,2.3421052631578947,0.7368421052631579,0.131578947368421,0.131578947368421,38.0,44.0,49.0,44.0,40.0,54.0,53.0,56.0,0.0
England Premier League,2011/2012,Newcastle United,38,56,51,19,8,11,65,1.4736842105263157,1.3421052631578947,0.131578947368421,1.7105263157894737,0.5,0.2105263157894736,0.2894736842105263,58.0,49.0,47.0,54.0,46.0,41.0,39.0,51.0,2.0
England Premier League,2011/2012,Norwich City,38,52,66,12,11,15,47,1.368421052631579,1.736842105263158,-0.3684210526315789,1.236842105263158,0.3157894736842105,0.2894736842105263,0.3947368421052631,45.0,55.0,46.0,54.0,47.0,38.0,39.0,51.0,2.0
England Premier League,2011/2012,Queens Park Rangers,38,43,66,10,7,21,37,1.131578947368421,1.736842105263158,-0.6052631578947368,0.9736842105263158,0.2631578947368421,0.1842105263157894,0.5526315789473685,30.0,61.0,53.0,53.0,60.0,50.0,44.0,54.0,0.0
England Premier League,2011/2012,Stoke City,38,36,53,11,12,15,45,0.9473684210526316,1.394736842105263,-0.4473684210526316,1.1842105263157894,0.2894736842105263,0.3157894736842105,0.3947368421052631,48.0,49.0,51.0,59.0,49.0,44.0,37.0,51.0,2.0
England Premier League,2011/2012,Sunderland,38,45,46,11,12,15,45,1.1842105263157894,1.2105263157894737,-0.0263157894736842,1.1842105263157894,0.2894736842105263,0.3157894736842105,0.3947368421052631,43.0,51.0,59.0,50.0,55.0,47.0,45.0,49.0,2.0
England Premier League,2011/2012,Swansea City,38,44,51,12,11,15,47,1.1578947368421053,1.3421052631578947,-0.1842105263157894,1.236842105263158,0.3157894736842105,0.2894736842105263,0.3947368421052631,45.0,42.0,34.0,36.0,55.0,31.0,47.0,42.0,2.0
England Premier League,2011/2012,Tottenham Hotspur,38,66,41,20,9,9,69,1.736842105263158,1.0789473684210529,0.6578947368421053,1.8157894736842104,0.5263157894736842,0.2368421052631578,0.2368421052631578,47.0,40.0,41.0,41.0,63.0,63.0,54.0,56.0,0.0
England Premier League,2011/2012,West Bromwich Albion,38,45,52,13,8,17,47,1.1842105263157894,1.368421052631579,-0.1842105263157894,1.236842105263158,0.3421052631578947,0.2105263157894736,0.4473684210526316,62.0,51.0,53.0,50.0,60.0,41.0,40.0,49.0,2.0
England Premier League,2011/2012,Wigan Athletic,38,42,62,11,10,17,43,1.105263157894737,1.631578947368421,-0.5263157894736842,1.131578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,51.0,56.0,52.0,59.0,40.0,62.0,48.0,44.0,1.0
England Premier League,2011/2012,Wolverhampton Wanderers,38,40,82,5,10,23,25,1.0526315789473684,2.1578947368421053,-1.105263157894737,0.6578947368421053,0.131578947368421,0.2631578947368421,0.6052631578947368,46.0,54.0,55.0,47.0,48.0,47.0,48.0,55.0,2.0
England Premier League,2012/2013,Arsenal,38,72,37,21,10,7,73,1.894736842105263,0.9736842105263158,0.9210526315789472,1.9210526315789476,0.5526315789473685,0.2631578947368421,0.1842105263157894,59.0,30.0,28.0,44.0,46.0,51.0,44.0,52.0,0.0
England Premier League,2012/2013,Aston Villa,38,47,69,10,11,17,41,1.236842105263158,1.8157894736842104,-0.5789473684210527,1.0789473684210529,0.2631578947368421,0.2894736842105263,0.4473684210526316,63.0,54.0,60.0,48.0,38.0,35.0,44.0,54.0,2.0
